Date,Adj Close,High,Low,Open,Volume,Return,SMA_10,SMA_30,RSI,Volatility
2018-03-12,42.73085021972656,45.59749984741211,45.0525016784668,45.0724983215332,128828400,0.0096676884753981,41.73571357727051,39.97432403564453,71.50315616848916,0.0141572661415426
2018-03-13,42.3193473815918,45.875,44.810001373291016,45.647499084472656,126774000,-0.0096301111730464,41.77286643981934,40.07380714416504,68.60361808418139,0.0123856488039696
2018-03-14,41.959571838378906,45.130001068115234,44.45249938964844,45.08000183105469,117473600,-0.0085014435588717,41.78039131164551,40.16902605692545,62.36465385425838,0.0126892360765424
2018-03-15,42.00894927978516,45.060001373291016,44.51750183105469,44.625,90975200,0.001176786112033,41.866218948364256,40.26229960123698,57.41869965292905,0.0122492882905107
2018-03-16,41.86081314086914,44.77999877929688,44.40499877929688,44.66249847412109,157618800,-0.0035262995493987,41.90877952575684,40.347903442382815,47.4169855627833,0.0100383410477789
2018-03-19,41.22120666503906,44.36750030517578,43.415000915527344,44.33000183105469,133787200,-0.0152793610023218,41.873036575317386,40.46901715596517,42.474316739535645,0.0106771145717474
2018-03-20,41.20710372924805,44.20000076293945,43.73500061035156,43.810001373291016,78597600,-0.0003421281648937,41.8394115447998,40.62096417744954,42.91338174066819,0.0106352111602511
2018-03-21,40.273582458496094,43.772499084472656,42.81499862670898,43.7599983215332,148219600,-0.0226543771890805,41.75099754333496,40.69074007670085,41.19038131436984,0.011837952217608
2018-03-22,39.70452499389648,43.16999816894531,42.150001525878906,42.5,165963200,-0.0141297950135441,41.560764694213866,40.768792088826494,33.55661935158382,0.0120802572879511
2018-03-23,38.785099029541016,42.47999954223633,41.23500061035156,42.09749984741211,164115200,-0.0231567047961611,41.20710487365723,40.85046691894532,26.86913009667279,0.0122329233389415
2018-03-26,40.62630081176758,43.275001525878906,41.61000061035156,42.01750183105469,150164800,0.0474718855513092,40.99664993286133,40.97870063781738,44.15477684085628,0.0159525601632658
2018-03-27,39.5845947265625,43.78749847412109,41.72999954223633,43.41999816894531,163690400,-0.0256411749135511,40.7231746673584,41.02282943725586,40.74689705371561,0.0168328042330278
2018-03-28,39.14720916748047,42.505001068115234,41.29750061035156,41.8125,166674000,-0.0110493883315807,40.44193840026856,41.03960291544596,35.51240806242073,0.0169303555542052
2018-03-29,39.45290756225586,42.9375,41.72499847412109,41.95249938964844,153594000,0.0078089447824376,40.186334228515626,41.04281628926595,32.24682157776655,0.0167524327187438
2018-04-02,39.194244384765625,42.23500061035156,41.11750030517578,41.65999984741211,150347200,-0.0065562513252558,39.91967735290528,40.99335683186849,27.698738851774948,0.0166467942713789
2018-04-03,39.59635162353516,42.1875,41.220001220703125,41.90999984741211,121112000,0.0102593440715961,39.757191848754886,40.96169052124024,32.808861149096074,0.0168462610116651
2018-04-04,40.35351943969727,43.00249862670898,41.192501068115234,41.220001220703125,138422000,0.0191221611364837,39.6718334197998,40.95980898539225,40.34494446388634,0.0175157592615501
2018-04-05,40.63335800170898,43.557498931884766,43.02000045776367,43.14500045776367,107732800,0.0069346754854897,39.707810974121095,40.97336921691895,41.95336561183582,0.0175025028929526
2018-04-06,39.59401321411133,43.119998931884766,42.04999923706055,42.74250030517578,140021200,-0.0255786092686195,39.69675979614258,40.94107615152995,37.99215303362684,0.0181409323163309
2018-04-09,39.9866943359375,43.272499084472656,42.462501525878906,42.470001220703125,116070800,0.0099176893158741,39.81691932678223,40.89835789998372,43.28478313016008,0.017799461684923
2018-04-10,40.73917007446289,43.5,42.88249969482422,43.25,113634400,0.0188181531637416,39.82820625305176,40.85352325439453,47.64390383694906,0.0182456824615001
2018-04-11,40.5486946105957,43.47999954223633,42.92499923706055,43.057498931884766,89726400,-0.0046754870931106,39.92461624145508,40.80688578287761,51.49725312938963,0.0181733658220091
2018-04-12,40.94845581054688,43.75,43.2599983215332,43.352500915527344,91557200,0.0098587933296061,40.10474090576172,40.77569020589193,56.89698421783116,0.018289905155732
2018-04-13,41.08717727661133,43.959999084472656,43.462501525878906,43.69499969482422,100497200,0.0033877093364951,40.268167877197264,40.77357368469238,63.973621569553686,0.0183108123844227
2018-04-16,41.3434944152832,44.04750061035156,43.70750045776367,43.75749969482422,86313600,0.006238373031719,40.48309288024903,40.770516586303714,55.39053325014682,0.0183686074870828
2018-04-17,41.912540435791016,44.73500061035156,44.102500915527344,44.122501373291016,106421600,0.0137638588260564,40.71471176147461,40.781646728515625,68.83547627822053,0.0182833986151807
2018-04-18,41.818485260009766,44.70500183105469,44.220001220703125,44.45249938964844,83018000,-0.0022440819574117,40.86120834350586,40.79081776936849,72.88480455435261,0.018295633703976
2018-04-19,40.63335800170898,43.84749984741211,43.165000915527344,43.43999862670898,139235200,-0.028339794015306,40.86120834350586,40.77333895365397,58.78862960678257,0.0187200363000886
2018-04-20,38.968505859375,42.80500030517578,41.35749816894531,42.650001525878906,261964400,-0.0409725463070012,40.79865760803223,40.68539403279623,48.61032179401313,0.0206909629517023
2018-04-23,38.85565185546875,41.72999954223633,41.022499084472656,41.70750045776367,146062000,-0.0028960310747736,40.68555335998535,40.569859186808266,45.27175765840349,0.0200203562365988
2018-04-24,38.31479644775391,41.58250045776367,40.30500030517578,41.41749954223633,134768000,-0.0139196071070086,40.44311599731445,40.42265739440918,36.616239147147965,0.0168612930988002
2018-04-25,38.48176193237305,41.35499954223633,40.602500915527344,40.65499877929688,113528400,0.0043577286087583,40.23642272949219,40.294737879435225,35.66277886290129,0.0160354341575263
2018-04-26,38.61578369140625,41.432498931884766,40.84249877929688,41.02999877929688,111852000,0.0034827344774059,40.00315551757812,40.183278274536136,42.58715913512375,0.0158985107598746
2018-04-27,38.16901016235352,41.08250045776367,40.157501220703125,41.0,142623200,-0.011569712856874,39.71133880615235,40.05528030395508,36.33793060341393,0.0159519437576246
2018-04-30,38.86033248901367,41.81499862670898,40.459999084472656,40.532501220703125,169709600,0.0181121366186751,39.46302261352539,39.955264282226565,35.74726680286828,0.0164875973046843
2018-05-01,39.763301849365234,42.29999923706055,41.317501068115234,41.602500915527344,214277600,0.0232362746923702,39.24809875488281,39.90666745503744,44.62328019446296,0.0171662739636168
2018-05-02,41.51985168457031,44.4375,43.45000076293945,43.807498931884766,266157600,0.0441751502895657,39.21823539733887,39.91709238688152,53.29888824285988,0.0193794780179859
2018-05-03,41.595096588134766,44.375,43.61000061035156,43.970001220703125,136272800,0.0018122633032529,39.31440925598145,39.96114285786947,52.95406542304895,0.0193391317340483
2018-05-04,43.227012634277344,46.0625,44.54249954223633,44.5625,224805200,0.0392333755659095,39.74025993347168,40.07855911254883,59.44351045904269,0.0200082031319899
2018-05-07,43.53975677490234,46.91749954223633,46.1875,46.29499816894531,169805600,0.0072349237563782,40.20867042541504,40.23704770406087,58.37368382411544,0.0199795697886353
2018-05-08,43.7490463256836,46.55500030517578,45.91749954223633,46.247501373291016,113611200,0.0048068608160416,40.75209541320801,40.341139221191405,59.81825695068228,0.0196930133019394
2018-05-09,44.05707550048828,46.84999847412109,46.30500030517578,46.63750076293945,92844800,0.0070408203303815,41.309626770019534,40.4902219136556,69.11754118173825,0.0196031154932054
2018-05-10,44.68727111816406,47.59249877929688,46.91249847412109,46.935001373291016,111957200,0.0143040728536054,41.91677551269531,40.67489064534505,86.10454166686749,0.01969397261348
2018-05-11,44.51730728149414,47.51499938964844,46.86249923706055,47.372501373291016,104848800,-0.0038034060352554,42.551605224609375,40.84370396931966,85.48808008871978,0.0197819924544316
2018-05-14,44.413455963134766,47.38249969482422,46.96500015258789,47.25249862670898,83115200,-0.0023328301890026,43.10691757202149,41.01767768859863,90.44291414772312,0.0198283591144114
2018-05-15,44.00980758666992,46.76750183105469,46.275001525878906,46.69499969482422,94780800,-0.0090884252916478,43.53156814575196,41.16479288736979,85.54318521628915,0.0198807643673764
2018-05-16,44.420528411865234,47.1150016784668,46.5,46.51750183105469,76732400,0.0093324840011279,43.82163581848145,41.30035985310872,86.03990425857958,0.0198998574396485
2018-05-17,44.13962936401367,47.227500915527344,46.59000015258789,47.0,69176000,-0.0063236313905831,44.07608909606934,41.41723556518555,87.84936303576092,0.0186312315617931
2018-05-18,43.979103088378906,46.95249938964844,46.532501220703125,46.79750061035156,73190800,-0.0036367834970005,44.15129814147949,41.563405227661136,84.79057286197643,0.0154548457732402
2018-05-21,44.29071044921875,47.317501068115234,46.727500915527344,47.0,73603200,0.007085350517805,44.22639350891113,41.706872431437176,83.46107847233617,0.0153068583611112
2018-05-22,44.17976379394531,47.220001220703125,46.69499969482422,47.095001220703125,60962800,-0.0025049644530006,44.2694652557373,41.82155888875325,75.97781930572818,0.0146992161268608
2018-05-23,44.46302032470703,47.125,46.43999862670898,46.587501525878906,80233600,0.0064114541689908,44.31005973815918,41.95203641255696,76.91574591668176,0.0146851312852966
2018-05-24,44.413455963134766,47.209999084472656,46.5525016784668,47.192501068115234,92936000,-0.0011147322248984,44.28267822265625,42.06753641764323,65.8393368052125,0.0147845071760637
2018-05-25,44.514949798583984,47.41249847412109,46.91249847412109,47.057498931884766,69844000,0.002285204635583,44.28244247436523,42.18179550170898,63.79732625227362,0.0141746782021318
2018-05-29,44.35443115234375,47.1875,46.71749877929688,46.900001525878906,90056400,-0.0036059491691337,44.276539993286136,42.282160059611,58.68502566684536,0.01417606790161
2018-05-30,44.26002502441406,47.0,46.69499969482422,46.93000030517578,74762000,-0.0021284486234404,44.30156173706055,42.36040954589844,53.101687207770254,0.0137495847546603
2018-05-31,44.111305236816406,47.057498931884766,46.53499984741211,46.80500030517578,109931200,-0.0033601379013143,44.270639419555664,42.43683687845866,39.67848578233394,0.0104070839128685
2018-06-01,44.90680694580078,47.56499862670898,46.9375,46.997501373291016,93770000,0.018033964416007,44.34735717773437,42.57928517659505,55.70167356306435,0.0109222616149172
2018-06-04,45.28213119506836,48.35499954223633,47.837501525878906,47.90999984741211,105064800,0.0083578476136272,44.47765998840332,42.7897393544515,61.77981708326436,0.0072183114996424
2018-06-05,45.631492614746094,48.48500061035156,48.09000015258789,48.26750183105469,86264000,0.0077152159241962,44.611738204956055,43.01560071309408,72.31975504263758,0.0072361964013074
2018-06-06,45.789642333984375,48.52000045776367,47.97999954223633,48.407501220703125,83734400,0.00346580201909,44.77272605895996,43.26476224263509,70.25151249437153,0.0072186553553381
2018-06-07,45.66690444946289,48.54999923706055,48.084999084472656,48.53499984741211,85388800,-0.0026804726629277,44.893114471435545,43.50426699320475,73.69988800200791,0.0072103889769746
2018-06-08,45.25143814086914,48.0,47.442501068115234,47.79249954223633,106627200,-0.0090977550066596,44.97691268920899,43.72545547485352,68.29616155543292,0.0069728597068853
2018-06-11,45.1404914855957,47.99250030517578,47.5525016784668,47.837501525878906,73234000,-0.0024517818622262,45.03946685791016,43.957838185628255,62.96823679948584,0.0069338613664826
2018-06-12,45.38834381103516,48.15250015258789,47.78749847412109,47.84749984741211,67644400,0.0054906873470472,45.1428581237793,44.17543856302897,67.70398401387617,0.0069732562051988
2018-06-13,45.0153923034668,48.220001220703125,47.61000061035156,48.10499954223633,86553600,-0.0082169005575764,45.21839485168457,44.35050824483236,57.884282616910326,0.0069085997944981
2018-06-14,45.03899765014648,47.89250183105469,47.55500030517578,47.88750076293945,86440400,0.0005243838934145,45.31116409301758,44.46781311035157,58.99533069148761,0.0066350552911911
2018-06-15,44.57634735107422,47.540000915527344,47.06499862670898,47.50749969482422,246876800,-0.01027221570662,45.27811813354492,44.56718813578288,50.79982388469416,0.0069085447994447
2018-06-18,44.552730560302734,47.30500030517578,46.79999923706055,46.970001220703125,73939600,-0.0005298054276516,45.20517807006836,44.61137873331706,52.6787876789062,0.0068449118714236
2018-06-19,43.83277130126953,46.58250045776367,45.86249923706055,46.28499984741211,134314000,-0.0161597112001637,45.02530593872071,44.62114588419596,45.06275479256888,0.0076271159184258
2018-06-20,44.023963928222656,46.79999923706055,46.432498931884766,46.587501525878906,82514800,0.0043618649078569,44.84873809814453,44.6303098042806,49.00051510839103,0.0076860577863142
2018-06-21,43.77846145629883,47.087501525878906,46.23500061035156,46.8125,102847600,-0.0055765644439491,44.65989379882812,44.621022669474286,35.228438361144654,0.0076146592565415
2018-06-22,43.6510009765625,46.53749847412109,46.17499923706055,46.52999877929688,108801600,-0.0029114883323061,44.49985008239746,44.5864803314209,27.16433374099452,0.007629798017603
2018-06-25,43.00185012817383,46.22999954223633,45.182498931884766,45.84999847412109,126652400,-0.0148713851656511,44.28598594665527,44.53596509297689,16.036195474481758,0.0082031220553989
2018-06-26,43.53533554077149,46.63249969482422,45.6349983215332,45.747501373291016,98276800,0.0124061037143174,44.100685119628906,44.50669441223145,23.45737346334728,0.0087687354318647
2018-06-27,43.47160720825195,46.81999969482422,46.00749969482422,46.307498931884766,101141200,-0.0014638300527133,43.94630661010742,44.48875439961751,23.78792543994703,0.0087650737517853
2018-06-28,43.78792190551758,46.5525016784668,45.95000076293945,46.025001525878906,69460800,0.0072763515678246,43.82119903564453,44.46766751607259,32.101676317513224,0.0089267047692669
2018-06-29,43.69586563110352,46.79750061035156,45.727500915527344,46.5724983215332,90950800,-0.0021023211517707,43.73315086364746,44.45287539164225,32.25068944377695,0.0078125006519337
2018-07-02,44.18447494506836,46.82500076293945,45.85499954223633,45.95500183105469,70925200,0.0111820490773624,43.69632530212402,44.459721120198566,36.03492298093208,0.0080197281069822
2018-07-03,43.41493606567383,46.98749923706055,45.8849983215332,46.9474983215332,55819200,-0.0174164993552882,43.65454177856445,44.43052864074707,32.998724347139614,0.0085043025930659
2018-07-05,43.76432418823242,46.602500915527344,46.06999969482422,46.31499862670898,66416800,0.0080476479806412,43.62857780456543,44.416680653889976,37.33597113577108,0.0087308112873893
2018-07-06,44.37096786499024,47.10749816894531,46.29999923706055,46.35499954223633,69940800,0.0138616027554456,43.68782844543457,44.41361223856608,48.01628854842247,0.0094399490339883
2018-07-09,44.98706817626953,47.66999816894531,47.32500076293945,47.375,79026400,0.0138852123567358,43.82143516540528,44.432732645670576,53.76432462741587,0.0098433164711412
2018-07-10,44.93277740478516,47.81999969482422,47.54499816894531,47.6775016784668,63756400,-0.0012068083937286,44.01452789306641,44.44666023254395,60.77705738046803,0.0098325692730619
2018-07-11,44.34972381591797,47.44499969482422,46.90250015258789,47.125,75326000,-0.0129761306231895,44.09596672058105,44.44650332132975,52.96397388248786,0.010134030327541
2018-07-12,45.093292236328125,47.852500915527344,47.32749938964844,47.38249969482422,72164400,0.0167660214412266,44.25813522338867,44.47427889506022,60.96900894960383,0.0107336308952761
2018-07-13,45.16410446166992,47.959999084472656,47.72499847412109,47.77000045776367,50055600,0.0015703494207226,44.39575347900391,44.50937220255534,62.74355338142662,0.0107381432721232
2018-07-16,45.064971923828125,48.16249847412109,47.60499954223633,47.880001068115234,60172400,-0.0021949408501154,44.53266410827637,44.514644368489584,69.15006547000667,0.0104724140523321
2018-07-17,45.19242858886719,47.96749877929688,47.29999923706055,47.4375,62138000,0.0028282867956623,44.63345947265625,44.51165428161621,66.63516277986821,0.0104803078120187
2018-07-18,44.94456481933594,47.95000076293945,47.48249816894531,47.94499969482422,65573600,-0.0054846304407794,44.78642234802246,44.48875668843587,64.25949957494083,0.0098242668030529
2018-07-19,45.29394912719727,48.13750076293945,47.42250061035156,47.42250061035156,81147200,0.0077736720616998,44.939384841918944,44.472233581542966,64.48688461307012,0.0099095011758538
2018-07-20,45.19007110595703,48.10749816894531,47.54249954223633,47.94499969482422,82704800,-0.0022934193913743,45.021295166015626,44.45633913675944,64.34055284590937,0.0098133602747135
2018-07-23,45.23019790649414,47.9900016784668,47.38999938964844,47.66999816894531,63957600,0.0008879561274206,45.04560813903809,44.45563112894694,60.98162851626029,0.0097573552968415
2018-07-24,45.55830383300781,48.415000915527344,48.01250076293945,48.11249923706055,74791600,0.0072541342222727,45.10816078186035,44.46955820719401,74.80861630627035,0.0089888750910367
2018-07-25,45.98793029785156,48.712501525878906,48.10749816894531,48.26499938964844,66839600,0.0094302559291612,45.271981430053714,44.48954442342122,75.26800150852438,0.0088472769373288
2018-07-26,45.84394073486328,48.9900016784668,48.40250015258789,48.65250015258789,76304000,-0.003131029425671,45.347046279907225,44.51716270446777,68.704942920837,0.00889709365266
2018-07-27,45.08148956298828,48.79750061035156,47.525001525878906,48.747501373291016,96096000,-0.0166314492090592,45.33878479003906,44.5185791015625,51.15606504453877,0.0098089353343329
2018-07-30,44.82890701293945,48.04999923706055,47.26750183105469,47.97499847412109,84118000,-0.0056027995635751,45.315178298950194,44.52699775695801,48.78713667329163,0.0099073786966247
2018-07-31,44.91861343383789,48.03499984741211,47.334999084472656,47.57500076293945,157492000,0.0020010842752098,45.28779678344726,44.539193852742514,57.50774531530504,0.009635716170039
2018-08-01,47.56476211547852,50.43999862670898,49.32749938964844,49.782501220703125,271742800,0.0589098478192839,45.54981651306152,44.66359354654948,71.71283390451701,0.015402112147794
2018-08-02,48.95512390136719,52.095001220703125,50.087501525878906,50.14500045776367,249616000,0.0292309206238248,45.915933990478514,44.82796554565429,77.0369394991846,0.0163450382954648
2018-08-03,49.09675598144531,52.185001373291016,51.369998931884766,51.75749969482422,133789600,0.0028931002271279,46.306602478027344,45.00524202982584,78.58077733501204,0.0162420182320484
2018-08-06,49.3516960144043,52.3125,51.76750183105469,52.0,101701600,0.0051926044371513,46.71875228881836,45.19526519775391,78.96104075482236,0.0161130389926662
2018-08-07,48.88902282714844,52.375,51.68999862670898,52.33000183105469,102349600,-0.0093750210148971,47.05182418823242,45.39150428771973,76.66757448494204,0.0163736701743572
2018-08-08,48.92207336425781,51.95249938964844,51.130001068115234,51.51250076293945,90102000,0.0006760318615126,47.34523849487304,45.57106221516927,75.6249767619055,0.0158906823856772
2018-08-09,49.30685043334961,52.44499969482422,51.79999923706055,52.38249969482422,93970400,0.0078651014282831,47.69152946472168,45.76557032267253,77.96659626572684,0.0156679258465072
2018-08-10,49.159969329833984,52.275001525878906,51.66749954223633,51.84000015258789,98444800,-0.0029789187957598,48.09937744140625,45.94463857014974,76.31451765342979,0.0157468954024943
2018-08-13,49.47740173339844,52.73749923706055,51.92499923706055,52.32749938964844,103563600,0.0064571318471473,48.56422691345215,46.13735644022624,76.28061221357487,0.0156759511328651
2018-08-14,49.68585205078125,52.63999938964844,52.06499862670898,52.540000915527344,82992000,0.0042130409051392,49.04095077514648,46.32073567708333,75.55551103218758,0.0156698635953293
2018-08-15,49.80192184448242,52.685001373291016,52.08250045776367,52.30500030517578,115230400,0.0023360733269208,49.26466674804688,46.53363520304362,77.45868471767251,0.0154946170841383
2018-08-16,50.53152084350586,53.45249938964844,52.86750030517578,52.9375,114001600,0.0146500169471726,49.42230644226074,46.75920842488607,87.98299144840142,0.015629144035052
2018-08-17,51.54062271118164,54.48749923706055,53.290000915527344,53.36000061035156,141708000,0.0199697505800573,49.66669311523437,46.99819691975912,92.31411175853216,0.0158289676048137
2018-08-20,51.03844451904297,54.79499816894531,53.77750015258789,54.525001525878906,121150800,-0.0097433473971149,49.83536796569824,47.19990946451823,86.67514042278862,0.0162088087819545
2018-08-21,50.93895721435547,54.29750061035156,53.50749969482422,54.20000076293945,104639200,-0.0019492620832199,50.04036140441895,47.400115458170575,79.10477620721355,0.0163070785167827
2018-08-22,50.94132232666016,54.09000015258789,53.459999084472656,53.525001525878906,76072400,4.643032433393479e-05,50.24228630065918,47.61983540852864,72.52621359559336,0.0163297086277349
2018-08-23,51.04554748535156,54.26250076293945,53.650001525878906,53.66249847412109,75532800,0.0020459845549956,50.41615600585938,47.818243916829424,72.2911059681017,0.0162305707461728
2018-08-24,51.20426940917969,54.22499847412109,53.77750015258789,54.150001525878906,73905600,0.0031094176014798,50.62058601379395,48.019582748413086,71.66745934794307,0.0153917588363461
2018-08-27,51.62591552734375,54.685001373291016,54.08250045776367,54.28749847412109,82100400,0.0082345890885511,50.83543739318848,48.23828086853028,82.32052213054345,0.0151279612418987
2018-08-28,52.04281997680664,55.1349983215332,54.72999954223633,54.75249862670898,91107200,0.0080754877701312,51.07113418579102,48.466627248128255,83.79011332968207,0.0150792166268571
2018-08-29,52.81979370117188,55.872501373291016,54.852500915527344,55.03749847412109,109019200,0.014929508522242,51.37292137145996,48.72913487752279,85.05905885022361,0.009276921361054
2018-08-30,53.30540466308594,57.06499862670898,55.59999847412109,55.8125,195175200,0.0091937307567198,51.65030975341797,48.99618339538574,88.7513220796393,0.0074597823004593
2018-08-31,53.92128372192383,57.21749877929688,56.5,56.62749862670898,173360400,0.011553782636686,51.88837585449219,49.28722381591797,89.34579767533131,0.007623867047374
2018-09-04,54.09421157836914,57.29499816894531,56.657501220703125,57.102500915527344,109560400,0.0032070426464085,52.193952560424805,49.5826909383138,89.27835570139035,0.0076303840966318
2018-09-05,53.74126815795898,57.41749954223633,56.275001525878906,57.247501373291016,133332000,-0.0065246060551014,52.47418365478516,49.85545641581218,83.67789267437436,0.0073775428362296
2018-09-06,52.84822845458984,56.837501525878906,55.32500076293945,56.557498931884766,137160000,-0.0166173916987644,52.66487426757813,50.084133021036784,69.26734648425669,0.0087653154974943
2018-09-07,52.42182540893555,56.34249877929688,55.1775016784668,55.462501525878906,150479200,-0.0080684453977616,52.80250205993652,50.30339584350586,58.11524247150907,0.0091038723155608
2018-09-10,51.718292236328125,55.462501525878906,54.11750030517578,55.23749923706055,158066000,-0.0134206156904925,52.85390434265137,50.52462259928385,56.037015156729744,0.0097478784993808
2018-09-11,53.02588272094727,56.07500076293945,54.13999938964844,54.50249862670898,142996000,0.0252829400987193,52.99390106201172,50.79785512288412,65.25806014365716,0.0109733822945663
2018-09-12,52.36735153198242,56.25,54.959999084472656,56.23500061035156,197114800,-0.0124190518888751,53.026354217529295,51.046146392822266,59.51329201512044,0.0115344688342129
2018-09-13,53.63230514526367,57.087501525878906,55.64250183105469,55.880001068115234,166825600,0.0241553864435688,53.10760536193848,51.24839782714844,64.94258116577618,0.0124909821598357
2018-09-14,53.02350616455078,56.709999084472656,55.630001068115234,56.4375,127997200,-0.0113513483909362,53.07941551208496,51.38401056925456,59.98950990651917,0.01265276020673
2018-09-17,51.61170196533203,55.73749923706055,54.317501068115234,55.53749847412109,148780400,-0.026626006112033,52.84845733642578,51.46784210205078,49.929607213541416,0.0135238131824896
2018-09-18,51.69698333740234,55.462501525878906,54.27999877929688,54.4474983215332,126286800,0.0016523650417028,52.6087345123291,51.54601834615072,48.22907082818122,0.0133233716956038
2018-09-19,51.7277717590332,54.90499877929688,53.82500076293945,54.625,108495200,0.0005955554781587,52.40738487243652,51.64064331054688,43.945378181475135,0.0133086263630143
2018-09-20,52.12099075317383,55.56999969482422,54.78749847412109,55.060001373291016,106435200,0.0076016998368377,52.33466110229492,51.74727389017741,43.365143513360245,0.0133915044355491
2018-09-21,51.55957412719727,55.34000015258789,54.3224983215332,55.19499969482422,384986800,-0.0107714112464826,52.24843597412109,51.82236467997233,36.68894106315097,0.0136545385533734
2018-09-24,52.30101776123047,55.31499862670898,54.157501220703125,54.20500183105469,110773600,0.0143803289027186,52.30670852661133,51.927066294352215,40.50189669086344,0.0139924121926551
2018-09-25,52.63265228271485,55.70500183105469,54.92499923706055,54.9375,98217600,0.0063408808409501,52.267385482788086,52.03224131266276,44.11465106944678,0.0139483086089918
2018-09-26,52.21337127685547,55.9375,54.93999862670898,55.25,95938800,-0.0079661766541276,52.25198745727539,52.1164919535319,46.45120210986556,0.013984748460838
2018-09-27,53.28644180297852,56.61000061035156,55.8849983215332,55.95500183105469,120724800,0.0205516422303631,52.21740112304688,52.23264261881511,54.507273156813376,0.0143470276224106
2018-09-28,53.473594665527344,56.459999084472656,56.005001068115234,56.1974983215332,91717600,0.0035122041595645,52.26240997314453,52.33071174621582,59.67112353863976,0.0142223166898879
2018-10-01,53.83363342285156,57.35499954223633,56.587501525878906,56.98749923706055,94403200,0.0067330195319059,52.48460311889649,52.407145436604814,54.96929670371961,0.0140606519949063
2018-10-02,54.312137603759766,57.5,56.657501220703125,56.8125,99152800,0.0088885730069463,52.74611854553223,52.51626853942871,62.23537938714384,0.0141854326043958
2018-10-03,54.97304153442383,58.36750030517578,57.44499969482422,57.51250076293945,114619200,0.0121686230706985,53.07064552307129,52.65073801676432,59.12893010537077,0.0143274714011597
2018-10-04,54.00657272338867,58.087501525878906,56.682498931884766,57.69499969482422,128168000,-0.0175807774876337,53.25920372009277,52.752913029988605,56.382713658246864,0.0143921104953212
2018-10-05,53.13011169433594,57.102500915527344,55.14500045776367,56.9900016784668,134322000,-0.0162287844766931,53.41625747680664,52.82239850362142,60.5950375738114,0.0147786741526121
2018-10-08,53.006935119628906,56.20000076293945,55.04999923706055,55.5525016784668,118655600,-0.0023183948005921,53.48684921264648,52.8824873606364,59.09239185117328,0.0144215968602261
