Date,Adj Close,Close,High,Low,Open,Volume,Return,SMA_10,SMA_30,RSI,Volatility,MACD_Signal,BB_Position,Momentum,Trend,Vol_Regime,ML_Signal
2018-03-14,-1.1971435137919175,-1.1898417222369015,-1.1882840645633215,-1.1823863997079904,-1.178298811081121,0.030437788492086112,-0.4588344790544438,-1.1932058918228012,-1.2117182861221036,0.36036744188976966,-0.7342341922812489,0.9535187996561909,0.30524220059490903,-0.16581491295971126,0.7107300985603509,-0.9319839929662305,0.20067755969496295
2018-03-15,-1.1960632771453028,-1.1887017086695955,-1.1897851431920998,-1.180955677437324,-1.1881803414317513,-0.45879563897607883,-0.0013805355779963873,-1.191329309216966,-1.2096778156115617,0.07366154145855866,-0.7832065235024545,0.9535187996561909,0.31962206262952764,0.1468153190496081,0.704104712997922,-0.9319839929662305,-0.13034318898521474
2018-03-16,-1.1993036529827277,-1.1921218322092968,-1.1957895395098634,-1.1834319016865313,-1.1873659660054572,0.7716287204877905,-0.22366653063661682,-1.1903987151903541,-1.2078051355219215,-0.5060930652440623,-1.029326431684344,0.9535187996561909,0.09768262220531534,-0.026801353075090188,0.6766536568566653,-0.9319839929662305,0.13451940695253597
2018-03-19,-1.2132950270393592,-1.2068883297010045,-1.2046351872724972,-1.205222036963991,-1.1945869823743966,0.33163176406588135,-0.779165445446426,-1.1911801890983378,-1.2051556155477012,-0.7925857855226054,-0.9582208734551908,-1.047894380509534,-0.7030403090569814,-0.3362764868086119,0.5814755362192485,-0.9319839929662305,0.15130348252118683
2018-03-20,-1.2136038212002296,-1.207214047863092,-1.2082270598344063,-1.198178752433643,-1.2058801244125785,-0.6873202167554904,-0.0731909800045801,-1.191915395863928,-1.2018315815896783,-0.767148246972419,-0.9628854009318483,-1.047894380509534,-0.8103228354553657,-0.32804153690636956,0.4694528086922413,-0.9319839929662305,-0.13799108343670183
2018-03-21,-1.2340250798384,-1.228766616524232,-1.2173944374197638,-1.2184282584303245,-1.2069660687755357,0.5980936077466901,-1.127763127673382,-1.1938485643036039,-1.2003051490046768,-0.8670296489443344,-0.828994480397897,-1.047894380509534,-1.8827877586393293,-0.5476338868258627,0.37552967821888383,-0.9319839929662305,0.26996725215970935
2018-03-22,-1.2464731512955187,-1.241904440367719,-1.2303145115770675,-1.233065034242175,-1.2343301600960326,0.9256893208321644,-0.724830470528356,-1.198007931983753,-1.198597669934623,-1.3095217358869626,-0.8020215067242732,-1.047894380509534,-1.8827877586393293,-0.9452121731978973,0.21743207624163383,-0.9319839929662305,0.5877965032498433
2018-03-23,-1.2665857828240283,-1.2631312908667718,-1.2451108931190191,-1.2532044653035954,-1.2430714820039275,0.891570152355533,-1.1514901236841906,-1.20574053895481,-1.1968109356942167,-1.697175986470271,-0.7850326887953973,-1.047894380509534,-1.8827877586393293,-1.5659155022082378,-0.03759267015115619,-0.9319839929662305,0.655098658107958
2018-03-26,-1.226309318571279,-1.220623331120913,-1.2280628118312498,-1.2449506083731026,-1.2448088438619969,0.6340073558639755,2.18670723335221,-1.210342082599752,-1.1940056841131754,-0.695199386299478,-0.3709720665125658,-1.047894380509534,-0.9147683978782062,-1.0031127756960858,-0.23531404190276503,-0.9319839929662305,-0.07853972312164036
2018-03-27,-1.2490968575928556,-1.2446732104210285,-1.2170727893996902,-1.2423093976648658,-1.2143500430756575,0.8837271746667489,-1.268917398635023,-1.2163215221879986,-1.193040305185545,-0.892741060185336,-0.27298452954766506,-1.047894380509534,-1.6036578621838127,-1.2552187862750637,-0.419928410392927,-0.9319839929662305,0.09321464346755708
2018-03-28,-1.2586642144667308,-1.2547708876346553,-1.2445747585504625,-1.2518288224818468,-1.2492609837815354,0.9388126460232843,-0.5792171869455356,-1.2224705690055615,-1.1926733619605048,-1.1961592221009971,-0.2621271047205921,-1.047894380509534,-1.7131936144699116,-1.2946303375482766,-0.5929983265508357,-0.9319839929662305,1.1557956649414203
2018-03-29,-1.2519772380736804,-1.2477133570508891,-1.2353002194935137,-1.2424194726001268,-1.2462205383954716,0.6973198301821921,0.3120653727852691,-1.228059217374853,-1.1926030611069571,-1.3854582351505385,-0.2819345516231392,-1.047894380509534,-1.3692694020364817,-1.1932657861871174,-0.743330930657761,-0.9319839929662305,1.0029720235061987
2018-04-02,-1.2576354295926604,-1.2536851328151029,-1.2503646683197436,-1.2557906805254893,-1.2525729152583382,0.6373749621032274,-0.36687527321826996,-1.2338895284960159,-1.1936850354856217,-1.6490966614677403,-0.29369396791112623,-1.047894380509534,-1.4074838100088136,-1.2401045255987504,-0.870264229453397,-0.9319839929662305,1.415831806016487
2018-04-03,-1.2488395987301344,-1.2444017510066947,-1.2513832749184113,-1.2535346061468033,-1.2471435248272464,0.09761267084347983,0.42787574685261465,-1.2374422389339559,-1.1943777755135179,-1.3528872862794068,-0.2714917670927125,-1.047894380509534,-1.0654912112719732,-0.841825004969023,-0.9468980294930107,-0.9319839929662305,1.9485239906728775
2018-04-04,-1.232276053674315,-1.2269208250472141,-1.2339063841389768,-1.2541398923468758,-1.2621286125925277,0.4172029340093289,0.8468085118084485,-1.2393085445906238,-1.194418927504307,-0.9160347228213297,-0.19696099756473784,-1.047894380509534,-0.5442511348146651,-0.5350394488285823,-0.9955242328473649,-0.9319839929662305,1.5894788916116387
2018-04-05,-1.226154712676832,-1.2204604720398693,-1.2220049165803406,-1.2139161096729525,-1.2203223228423046,-0.1494042008462098,0.2707470400886911,-1.2385218946400047,-1.1941222823485118,-0.8228049745944033,-0.19843713035173535,-1.047894380509534,-0.34714945206539827,-0.04875398956666956,-0.9822301773688789,-0.9319839929662305,0.12622969936228412
2018-04-06,-1.2488907164002596,-1.2444560097544484,-1.2313866989115307,-1.2352661131345177,-1.2290636447501995,0.4467285694139982,-1.2659662729329766,-1.2387635323465085,-1.1948287239289572,-1.0524257390182905,-0.1273671112672473,-1.047894380509534,-0.9502723989748615,-0.24093624009576078,-0.9704403713932594,-0.9319839929662305,1.784642936583024
2018-04-09,-1.2403006926279108,-1.2353898286126206,-1.2281164743696955,-1.226186820133431,-1.2349816604370683,0.004538237875734115,0.4117494108133766,-1.2361363150286477,-1.1957632444321007,-0.7456311037200334,-0.16537889293540736,-1.047894380509534,-0.6396534611399207,0.3128655895902229,-0.8762393666714938,-0.9319839929662305,1.389119901744446
2018-04-10,-1.2238400511171796,-1.2180175029864302,-1.2232379279248407,-1.2169425406733148,-1.218041988802757,-0.04044441476304547,0.8324253228490976,-1.2358895096279647,-1.1967440595327308,-0.492942429434517,-0.11570594579551025,0.9535187996561909,-0.039939205004948825,-0.14970892751360076,-0.8441756873348811,-0.9319839929662305,0.9388532472835283
2018-04-11,-1.228006809437215,-1.222414863850177,-1.223666819219156,-1.2160071136300346,-1.222222642631556,-0.4818519255527115,-0.2779924975147238,-1.2337815412194257,-1.1977643003566065,-0.26957355110283265,-0.1237562986903283,0.9535187996561909,-0.09937013520678753,0.20419966775135884,-0.7612756719601138,-0.9319839929662305,0.8643952127326283
2018-04-12,-1.2192620962448142,-1.2131858236273056,-1.217876909449875,-1.2086336882564788,-1.2158159188429876,-0.4480503164363605,0.4089556223830839,-1.2298432656959009,-1.1984467468182005,0.04342637452777978,-0.11078445543204968,0.9535187996561909,0.3133470871599454,0.5593997430987778,-0.6381008621949563,-0.9319839929662305,1.3074968455086438
2018-04-13,-1.2162271933951474,-1.2099828179164014,-1.2133736735635396,-1.2041765349854499,-1.2083776804630872,-0.28299330010460483,0.10313034902686571,-1.2262700180565376,-1.1984930441999897,0.4536398791143539,-0.10845661437795441,0.9535187996561909,0.5441589355426919,0.48414499810077605,-0.5413139090422868,-0.9319839929662305,1.0883428625448668
2018-04-16,-1.2106205371743164,-1.2040653008999413,-1.2114972843762415,-1.1987840386337154,-1.2070203328553142,-0.5448616107134515,0.23782920430569723,-1.2215708392202758,-1.1985599259300805,-0.04389422702936853,-0.10202358321359188,0.9535187996561909,0.8824072949985207,0.7041291602783024,-0.41385490271165276,-0.9319839929662305,0.6693306196218278
2018-04-17,-1.198171964563569,-1.1909274770564542,-1.1967544835700854,-1.190089965924754,-1.1990933863737137,-0.17361256324153398,0.5935635823011534,-1.2165065657122056,-1.1983164331088025,0.7354736508969136,-0.11150524024669438,0.9535187996561909,1.305764405469529,0.7641644863619076,-0.28489497605142605,-0.9319839929662305,-0.3340647114257172
2018-04-18,-1.2002296178373144,-1.193099069533342,-1.1973977796102333,-1.1875037507028603,-1.1919266340845527,-0.6057074611634442,-0.16307936204151427,-1.213303496954271,-1.198115807408647,0.9701762928466328,-0.11014317989540837,0.9535187996561909,1.1097916649662212,0.4001655826200617,-0.2046142342470299,-0.9319839929662305,-0.5850834190832204
2018-04-19,-1.226154712676832,-1.2204604720398693,-1.2157861155167442,-1.2107246082509862,-1.2139156818996595,0.43221684515932707,-1.3964748975242893,-1.213303496954271,-1.1984981840223845,0.15307447926946705,-0.0628996544329469,0.9535187996561909,0.027137017802730385,-0.19528176971457012,-0.19437498223999483,-0.9319839929662305,0.7395701845355819
2018-04-20,-1.262573713924045,-1.2588967890840685,-1.2381415527410335,-1.2505082591090155,-1.2310724926990082,2.6981358125847534,-1.993543961318262,-1.214671124296864,-1.200422086924917,-0.43692391691496524,0.15650255103862218,-1.047894380509534,-1.3814186991878492,-0.4543993654526645,-0.17938106038752655,-0.9319839929662305,0.3761766845753221
2018-04-23,-1.2650426472757252,-1.2615026172185513,-1.2611939485439168,-1.2578816844825713,-1.251541317821083,0.5582583707850127,-0.1938968474294319,-1.2171441038926527,-1.2029495569995272,-0.630444496124165,0.0818517327655844,-1.047894380509534,-1.4885455242880232,-0.659223752551589,-0.1777635231857438,-0.9319839929662305,0.6612127224539917
2018-04-24,-1.2768738821415468,-1.2739890047378635,-1.2643569298115105,-1.2736740372082238,-1.2578394306041714,0.3497400327032623,-0.7149006744890349,-1.2224448808068704,-1.2061697782392435,-1.1321753896686404,-0.2698074776739282,-1.047894380509534,-1.715514121541925,-1.1713630342558692,-0.23369161916321496,-0.9319839929662305,1.3974622457342178
2018-04-25,-1.2732217250725586,-1.2701345627027845,-1.2692354762563653,-1.2671259639426875,-1.2743990879881861,-0.042401466634540565,0.1489455664104099,-1.226964150419281,-1.208968183220464,-1.1874450871327236,-0.36174158309733373,-1.047894380509534,-1.4714923165380411,-1.0313659937094612,-0.28026668767064744,-0.9319839929662305,1.0461318085732354
2018-04-26,-1.2702894751911658,-1.2670400744873873,-1.26757357361755,-1.2618435425262138,-1.2662550023415482,-0.07335242660977045,0.10763146472699499,-1.2320643807267535,-1.2114064832235578,-0.7860534259962256,-0.37698034315545687,-1.047894380509534,-1.3230105299260138,-1.1296347938779392,-0.35263925824638004,-0.9319839929662305,1.0461350420342799
2018-04-27,-1.2800629732576367,-1.2773548695298116,-1.2750789667614422,-1.276920534116533,-1.266906502682584,0.49476865403315123,-0.6038524633058894,-1.238444821695476,-1.2142065894135992,-1.1482996552068363,-0.37103037352931323,-1.047894380509534,-1.519286998064625,-1.3602201778576744,-0.45049790421294267,-0.9319839929662305,1.4819607299159316
2018-04-30,-1.264940077833056,-1.2613940997230442,-1.2593712218950643,-1.2702624698783107,-1.2770594362780303,0.9948581805620625,0.7990559752365457,-1.2438741063907954,-1.2163945611328044,-1.1825379170830044,-0.3114013723098111,-1.047894380509534,-1.0303988317199622,-1.18041320512944,-0.5395095652327536,-0.9319839929662305,1.7462550511776822
2018-05-01,-1.2451871910843317,-1.2405472261338326,-1.2489708329652065,-1.2513886067033781,-1.2538216518606309,1.8177061787582243,1.0412539047809142,-1.2485733186208807,-1.21745767743071,-0.6680273956732283,-0.23584862927692732,-1.047894380509534,-0.4314204186146372,-1.0363661354714737,-0.6392460284943542,-0.9319839929662305,2.0125122812534495
2018-05-02,-1.2067627400663605,-1.199993658198282,-1.2031341086437188,-1.2044516803423146,-1.2059344713382805,2.775553830580538,2.0308766498772783,-1.2492263097931302,-1.2172296319196416,-0.16514393703181168,0.010512056311989563,0.9535187996561909,0.6705859316959781,-0.3124197089854888,-0.6632096697647153,1.0721074604401741,1.6418502501680754
2018-05-03,-1.2051161998193403,-1.1982564670545541,-1.2044743632624604,-1.2009300380771406,-1.2024053178505167,0.37752278417709073,0.028678197928840618,-1.2471234923818588,-1.2162659625537395,-0.18512902244023097,0.006021167824208809,0.9535187996561909,0.655997996150816,0.19293784481771187,-0.6316485194236797,1.0721074604401741,1.6665646302558885
2018-05-04,-1.169417773964561,-1.1605801866678203,-1.168287488556441,-1.180405470686169,-1.1895376890395244,2.0120746625539954,1.7973273445470628,-1.2378124762545757,-1.213697343272643,0.19104040521608293,0.08049881277022243,0.9535187996561909,1.3126549513992294,1.5971470020896656,-0.44702210610935406,1.0721074604401741,1.4219509709874019
2018-05-07,-1.162576442253878,-1.15335979700301,-1.149952815188376,-1.1441985415422316,-1.1519120531181006,0.9966306048985109,0.28494748911706985,-1.2275708911460483,-1.210230221225402,0.1290203755039364,0.0773113092277731,0.9535187996561909,1.23728032651927,1.7820141690953986,-0.2625741782366713,1.0721074604401741,0.6170255365046368
2018-05-08,-1.157998320330303,-1.1485281176438855,-1.1577262756165463,-1.1501413286076954,-1.1529435677094326,-0.040872750644353834,0.1701809533608283,-1.2156891767470985,-1.207953093356193,0.21275802947686762,0.04541181697572066,0.9535187996561909,1.1268757148287223,2.1310476859431278,-0.0028610466888348935,1.0721074604401741,0.2438788642037398
2018-05-09,-1.1512598086391037,-1.1414163283123655,-1.1514003130813588,-1.1416123263203377,-1.144473731892277,-0.4242776750237465,0.2757892435520895,-1.2034989785555483,-1.2046917229099903,0.7518073137314664,0.035404550636711225,0.9535187996561909,1.0649209514474751,2.1810910924204383,0.2367721371937601,1.0721074604401741,-0.35618127782537473
2018-05-10,-1.1374743251982538,-1.1268670314872382,-1.135478081666498,-1.1282411183949752,-1.1380127440239298,-0.0714101449410791,0.619057518865194,-1.1902239903575935,-1.2006518921151585,1.7364751763594857,0.04551834084234698,0.9535187996561909,1.1116798269662365,2.3835784629484698,0.4822409652725412,1.0721074604401741,-1.4682137195165939
2018-05-11,-1.1411922169182036,-1.1347388574762234,-1.1371399843053136,-1.1293416158598593,-1.128511310769519,-0.20265078195368,-0.2367656607331701,-1.176343739109559,-1.196958904665698,1.7007507866212122,0.05531649163896203,0.9535187996561909,0.9034942199283668,2.5327225357938215,0.7512842648163646,1.0721074604401741,-1.5094933036176954
2018-05-14,-1.1434641968938135,-1.1371275677819088,-1.1399813175528335,-1.1270855414811731,-1.1311174778255082,-0.6039128815227902,-0.16727512821600207,-1.1642021205826765,-1.1931530388090266,1.9879540341153399,0.06047865349385026,0.9535187996561909,0.760039377295598,2.1485620816440862,0.9687297104187718,1.0721074604401741,-1.402481315190217
2018-05-15,-1.1522941897286942,-1.146410866752534,-1.1531693771917653,-1.1422726080067533,-1.1432249952899844,-0.38853378423870416,-0.4865681877528144,-1.154917385394451,-1.1899347248165155,1.7039345894836777,0.06631072001528458,0.9535187996561909,0.5639580804434291,1.556361199285941,1.1251446900279225,1.0721074604401741,-0.18079277763294543
2018-05-16,-1.1433092568969474,-1.136964708700865,-1.1457175647836688,-1.1373203274334873,-1.1470798161023426,-0.721756944592402,0.3841040158933272,-1.1485751553082144,-1.1869690417260512,1.7327269235647147,0.06843652229487346,0.9535187996561909,0.6215062726465979,0.9506136248914071,1.209843383833693,1.0721074604401741,-0.1763905156747765
2018-05-17,-1.1494540685893735,-1.1434249788704272,-1.1433051228304643,-1.1353393984116662,-1.1366011323363785,-0.8612688951750954,-0.3558914272118824,-1.14301167753335,-1.184412247377626,1.8376181815881758,-0.07278722430867135,0.9535187996561909,0.46264336821273944,0.8080919856837965,1.2849383884466794,1.0721074604401741,-0.4394530241577517
2018-05-18,-1.1529652344374937,-1.1471166446622454,-1.1492022758739866,-1.136604966298154,-1.140998925330215,-0.7871446324045437,-0.22887672129584333,-1.1413672320912462,-1.1812145984781888,1.660322997596549,-0.42638104769503415,0.9535187996561909,0.34542022235870334,0.09009777890460728,1.2388475400238619,-0.9319839929662305,0.1761611893512154
2018-05-21,-1.1461492945106635,-1.139950513745189,-1.1413751529073706,-1.1323129674113037,-1.1366011323363785,-0.7795305928592174,0.2778521355452673,-1.1397253245797245,-1.1780760881636203,1.583252736407634,-0.4428560661330763,0.9535187996561909,0.3723377105017777,0.08761064653784814,1.194652137612996,-0.9319839929662305,0.22100711114561444
2018-05-22,-1.1485760474319302,-1.1425020831319181,-1.1434659468405013,-1.1330283285466372,-1.134537937461868,-1.0129071822596565,-0.17538959056527195,-1.1387835603191678,-1.175567183818008,1.1494891798022089,-0.5104984453687128,0.9535187996561909,0.27549621667689045,-0.03379673037369258,1.1498727350645495,-0.9319839929662305,0.5686614364384449
2018-05-23,-1.14237978396696,-1.1359874713768197,-1.1455031600378363,-1.1386409747688933,-1.1455595934093108,-0.6571151520218491,0.24602578568431394,-1.1378959942340747,-1.172712831062571,1.2038502230773362,-0.5120667188799611,0.9535187996561909,0.3109841257682866,-0.04415424097184747,1.0944458310296243,-0.9319839929662305,0.4439907789258374
2018-05-24,-1.1434641968938135,-1.1371275677819088,-1.1436804333889838,-1.1361647505196857,-1.132420478507579,-0.42259387190412057,-0.10970123645908209,-1.1384946870493904,-1.1701861294554479,0.561782743977134,-0.5010027380354499,0.9535187996561909,0.2376949766636109,-0.2957847301947044,1.0097808140707363,-0.9319839929662305,0.5447570997646786
2018-05-25,-1.141244002793167,-1.1347931162239768,-1.1393380215126858,-1.1282411183949752,-1.1353523957340859,-0.8489357758339754,0.05100296527481694,-1.1384998630920256,-1.1676865859348038,0.4434143944293248,-0.5688905746607441,-1.047894380509534,0.24381575667494532,-0.19615399274708428,0.9416598396176327,-0.9319839929662305,0.3529252048695256
2018-05-29,-1.1447550015900776,-1.1384847820157953,-1.1441629054190947,-1.1325331172818252,-1.138772855370446,-0.47575921689617023,-0.2274195378028837,-1.1386288801289348,-1.165490976873871,0.14709244494536175,-0.568737860944717,-1.047894380509534,0.13034236980460162,-0.21707347312632294,0.8789155442521245,-0.9319839929662305,0.3193933600346304
2018-05-30,-1.1468204227450678,-1.1406562916549006,-1.1481836692753191,-1.1330283285466372,-1.1381213550294103,-0.758135954098005,-0.15761796249522994,-1.138081772422398,-1.1637791877035641,-0.1765782769972104,-0.6162147494074882,-1.047894380509534,0.026451342520290255,-0.10202463189513424,0.8468779647246191,-0.9319839929662305,0.38863923525526506
2018-05-31,-1.1500737450512335,-1.1440764980323848,-1.146950657930819,-1.136549970811811,-1.1408360502449562,-0.10881568354154185,-0.21582211269399976,-1.1387578888173886,-1.162107255823389,-0.9546736734987238,-0.9882894354734909,-1.047894380509534,-0.20812399638653686,-0.3094634235575558,0.7845938073516471,-0.9319839929662305,0.7604863613091245
2018-06-01,-1.1326719370258456,-1.1257811938299027,-1.1360677969708506,-1.1276908276812456,-1.136655396416157,-0.40719593548122524,0.7953590800001441,-1.1370805003684485,-1.158991033850246,-0.02586379040606097,-0.9309395065728218,-1.047894380509534,1.1406490152139699,0.08979614911618006,0.7443384141963497,-0.9319839929662305,0.44687153779760624
2018-06-04,-1.1244613700760104,-1.1171493311834526,-1.1191269589573225,-1.1078815374630329,-1.1168381544810408,-0.19866282719667114,0.3380353234454667,-1.1342315146690385,-1.154387097802515,0.3264824799114116,-1.3432559744182067,-1.047894380509534,1.3126549513992294,0.2906802621211722,0.6948052046099149,-0.9319839929662305,-0.5720574762229403
2018-06-05,-1.11681936191791,-1.1091146461134238,-1.1163392064455981,-1.1023239706896946,-1.1090740830846992,-0.5457773632872832,0.3076321828300797,-1.1312999627411418,-1.149446116369872,0.9374448913933232,-1.341266520090546,-1.047894380509534,1.3126549513992294,0.30124610269990487,0.6389905687537244,-0.9319839929662305,-0.6311929607918862
2018-06-06,-1.1133595643167293,-1.1054773219071419,-1.115588667131209,-1.1047451154899843,-1.1060336376986355,-0.5924807445526981,0.10681463398415247,-1.1277800450378324,-1.1439954126805467,0.8175543458846372,-1.3432186709676397,0.9535187996561909,1.3126549513992294,0.4023968252658913,0.5853013882178393,-0.9319839929662305,-0.8042932670295884
2018-06-07,-1.1160449125103935,-1.1083002678704221,-1.114945371091061,-1.1024340456249553,-1.103264678403311,-0.561935965154571,-0.18371632745904778,-1.1251478520402771,-1.1387559679425832,1.017426152301493,-1.3441385573517526,0.9535187996561909,1.2354604153108424,0.24881475366217126,0.5154398971787832,-0.9319839929662305,-0.9917917466388175
2018-06-08,-1.125133082989648,-1.117855109093164,-1.126739595375456,-1.1165756101719944,-1.1193899746113278,-0.1698166211209737,-0.48699293060471605,-1.1233156414773546,-1.1339172205287353,0.704183046224495,-1.3705803143935344,-1.047894380509534,0.5738843608403472,0.11418890277586154,0.4366697195382426,-0.9319839929662305,-0.8078110893668474
